Driver,LapNumber,Compound,TyreLife,Position,LapTimeSeconds,PitThisLap,PitStopDuration,Year,Race,FinalPosition
SAR,1.0,SOFT,1.0,13.0,106.855,0,0.0,2023,Bahrain,12.0
SAR,2.0,SOFT,2.0,13.0,100.467,0,0.0,2023,Bahrain,12.0
SAR,3.0,SOFT,3.0,13.0,100.349,0,0.0,2023,Bahrain,12.0
SAR,4.0,SOFT,4.0,13.0,100.644,0,0.0,2023,Bahrain,12.0
SAR,5.0,SOFT,5.0,13.0,100.902,0,0.0,2023,Bahrain,12.0
SAR,6.0,SOFT,6.0,13.0,100.791,0,0.0,2023,Bahrain,12.0
SAR,7.0,SOFT,7.0,13.0,100.892,0,0.0,2023,Bahrain,12.0
SAR,8.0,SOFT,8.0,13.0,100.868,0,0.0,2023,Bahrain,12.0
SAR,9.0,SOFT,9.0,13.0,100.908,0,0.0,2023,Bahrain,12.0
SAR,10.0,SOFT,10.0,12.0,101.133,0,0.0,2023,Bahrain,12.0
SAR,11.0,SOFT,11.0,11.0,101.532,0,0.0,2023,Bahrain,12.0
SAR,12.0,SOFT,12.0,10.0,103.88,1,0.0,2023,Bahrain,12.0
SAR,13.0,SOFT,1.0,15.0,120.255,0,0.0,2023,Bahrain,12.0
SAR,14.0,SOFT,2.0,15.0,98.413,0,0.0,2023,Bahrain,12.0
SAR,15.0,SOFT,3.0,15.0,99.033,0,0.0,2023,Bahrain,12.0
SAR,16.0,SOFT,4.0,13.0,98.988,0,0.0,2023,Bahrain,12.0
SAR,17.0,SOFT,5.0,13.0,99.439,0,0.0,2023,Bahrain,12.0
SAR,18.0,SOFT,6.0,13.0,99.399,0,0.0,2023,Bahrain,12.0
SAR,19.0,SOFT,7.0,13.0,99.22,0,0.0,2023,Bahrain,12.0
SAR,20.0,SOFT,8.0,13.0,99.186,0,0.0,2023,Bahrain,12.0
SAR,21.0,SOFT,9.0,13.0,99.612,0,0.0,2023,Bahrain,12.0
SAR,22.0,SOFT,10.0,13.0,99.362,0,0.0,2023,Bahrain,12.0
SAR,23.0,SOFT,11.0,13.0,99.692,0,0.0,2023,Bahrain,12.0
SAR,24.0,SOFT,12.0,13.0,99.872,0,0.0,2023,Bahrain,12.0
SAR,25.0,SOFT,13.0,13.0,99.834,0,0.0,2023,Bahrain,12.0
SAR,26.0,SOFT,14.0,12.0,100.006,0,0.0,2023,Bahrain,12.0
SAR,27.0,SOFT,15.0,10.0,99.602,0,0.0,2023,Bahrain,12.0
SAR,28.0,SOFT,16.0,10.0,99.62,0,0.0,2023,Bahrain,12.0
SAR,29.0,SOFT,17.0,10.0,99.673,0,0.0,2023,Bahrain,12.0
SAR,30.0,SOFT,18.0,10.0,102.409,1,0.0,2023,Bahrain,12.0
SAR,31.0,HARD,1.0,14.0,119.303,0,0.0,2023,Bahrain,12.0
SAR,32.0,HARD,2.0,14.0,97.613,0,0.0,2023,Bahrain,12.0
SAR,33.0,HARD,3.0,13.0,97.862,0,0.0,2023,Bahrain,12.0
SAR,34.0,HARD,4.0,13.0,97.902,0,0.0,2023,Bahrain,12.0
SAR,35.0,HARD,5.0,13.0,98.029,0,0.0,2023,Bahrain,12.0
SAR,36.0,HARD,6.0,13.0,97.717,0,0.0,2023,Bahrain,12.0
SAR,37.0,HARD,7.0,13.0,97.831,0,0.0,2023,Bahrain,12.0
SAR,38.0,HARD,8.0,13.0,98.015,0,0.0,2023,Bahrain,12.0
SAR,39.0,HARD,9.0,13.0,97.971,0,0.0,2023,Bahrain,12.0
SAR,40.0,HARD,10.0,12.0,113.753,1,0.0,2023,Bahrain,12.0
SAR,41.0,SOFT,1.0,14.0,125.614,0,0.0,2023,Bahrain,12.0
SAR,42.0,SOFT,2.0,14.0,96.037,0,0.0,2023,Bahrain,12.0
SAR,43.0,SOFT,3.0,14.0,96.801,0,0.0,2023,Bahrain,12.0
SAR,44.0,SOFT,4.0,13.0,97.407,0,0.0,2023,Bahrain,12.0
SAR,45.0,SOFT,5.0,13.0,97.462,0,0.0,2023,Bahrain,12.0
SAR,46.0,SOFT,6.0,13.0,98.441,0,0.0,2023,Bahrain,12.0
SAR,47.0,SOFT,7.0,12.0,97.227,0,0.0,2023,Bahrain,12.0
SAR,48.0,SOFT,8.0,12.0,97.068,0,0.0,2023,Bahrain,12.0
SAR,49.0,SOFT,9.0,12.0,97.225,0,0.0,2023,Bahrain,12.0
SAR,50.0,SOFT,10.0,12.0,97.29,0,0.0,2023,Bahrain,12.0
SAR,51.0,SOFT,11.0,12.0,97.472,0,0.0,2023,Bahrain,12.0
SAR,52.0,SOFT,12.0,12.0,97.456,0,0.0,2023,Bahrain,12.0
SAR,53.0,SOFT,13.0,12.0,97.662,0,0.0,2023,Bahrain,12.0
SAR,54.0,SOFT,14.0,12.0,97.936,0,0.0,2023,Bahrain,12.0
SAR,55.0,SOFT,15.0,12.0,98.316,0,0.0,2023,Bahrain,12.0
SAR,56.0,SOFT,16.0,12.0,99.626,0,0.0,2023,Bahrain,12.0
MAG,1.0,HARD,1.0,18.0,109.33,0,0.0,2023,Bahrain,13.0
MAG,2.0,HARD,2.0,19.0,101.521,0,0.0,2023,Bahrain,13.0
MAG,3.0,HARD,3.0,20.0,101.978,0,0.0,2023,Bahrain,13.0
MAG,4.0,HARD,4.0,20.0,100.773,0,0.0,2023,Bahrain,13.0
MAG,5.0,HARD,5.0,20.0,101.34,0,0.0,2023,Bahrain,13.0
MAG,6.0,HARD,6.0,20.0,101.125,0,0.0,2023,Bahrain,13.0
MAG,7.0,HARD,7.0,20.0,101.526,0,0.0,2023,Bahrain,13.0
MAG,8.0,HARD,8.0,20.0,101.283,0,0.0,2023,Bahrain,13.0
MAG,9.0,HARD,9.0,20.0,101.278,0,0.0,2023,Bahrain,13.0
MAG,10.0,HARD,10.0,19.0,101.719,0,0.0,2023,Bahrain,13.0
MAG,11.0,HARD,11.0,15.0,102.049,0,0.0,2023,Bahrain,13.0
MAG,12.0,HARD,12.0,13.0,101.345,0,0.0,2023,Bahrain,13.0
MAG,13.0,HARD,13.0,9.0,101.654,0,0.0,2023,Bahrain,13.0
MAG,14.0,HARD,14.0,9.0,101.739,0,0.0,2023,Bahrain,13.0
MAG,15.0,HARD,15.0,11.0,104.899,1,0.0,2023,Bahrain,13.0
MAG,16.0,HARD,1.0,18.0,120.587,0,0.0,2023,Bahrain,13.0
MAG,17.0,HARD,2.0,18.0,98.319,0,0.0,2023,Bahrain,13.0
MAG,18.0,HARD,3.0,17.0,98.274,0,0.0,2023,Bahrain,13.0
MAG,19.0,HARD,4.0,17.0,98.803,0,0.0,2023,Bahrain,13.0
MAG,20.0,HARD,5.0,17.0,99.083,0,0.0,2023,Bahrain,13.0
MAG,21.0,HARD,6.0,17.0,99.086,0,0.0,2023,Bahrain,13.0
MAG,22.0,HARD,7.0,17.0,98.913,0,0.0,2023,Bahrain,13.0
MAG,23.0,HARD,8.0,17.0,99.027,0,0.0,2023,Bahrain,13.0
MAG,24.0,HARD,9.0,17.0,98.947,0,0.0,2023,Bahrain,13.0
MAG,25.0,HARD,10.0,17.0,99.476,0,0.0,2023,Bahrain,13.0
MAG,26.0,HARD,11.0,15.0,99.601,0,0.0,2023,Bahrain,13.0
MAG,27.0,HARD,12.0,13.0,99.298,0,0.0,2023,Bahrain,13.0
MAG,28.0,HARD,13.0,12.0,99.316,0,0.0,2023,Bahrain,13.0
MAG,29.0,HARD,14.0,13.0,101.979,1,0.0,2023,Bahrain,13.0
MAG,30.0,SOFT,1.0,17.0,120.933,0,0.0,2023,Bahrain,13.0
MAG,31.0,SOFT,2.0,17.0,98.593,0,0.0,2023,Bahrain,13.0
MAG,32.0,SOFT,3.0,16.0,97.644,0,0.0,2023,Bahrain,13.0
MAG,33.0,SOFT,4.0,16.0,97.097,0,0.0,2023,Bahrain,13.0
MAG,34.0,SOFT,5.0,16.0,97.528,0,0.0,2023,Bahrain,13.0
MAG,35.0,SOFT,6.0,16.0,97.46,0,0.0,2023,Bahrain,13.0
MAG,36.0,SOFT,7.0,16.0,97.754,0,0.0,2023,Bahrain,13.0
MAG,37.0,SOFT,8.0,16.0,97.998,0,0.0,2023,Bahrain,13.0
MAG,38.0,SOFT,9.0,16.0,98.303,0,0.0,2023,Bahrain,13.0
MAG,39.0,SOFT,10.0,16.0,98.587,0,0.0,2023,Bahrain,13.0
MAG,40.0,SOFT,11.0,15.0,117.797,1,0.0,2023,Bahrain,13.0
MAG,41.0,SOFT,1.0,15.0,122.547,0,0.0,2023,Bahrain,13.0
MAG,42.0,SOFT,2.0,15.0,96.471,0,0.0,2023,Bahrain,13.0
MAG,43.0,SOFT,3.0,15.0,96.942,0,0.0,2023,Bahrain,13.0
MAG,44.0,SOFT,4.0,15.0,96.588,0,0.0,2023,Bahrain,13.0
MAG,45.0,SOFT,5.0,15.0,97.126,0,0.0,2023,Bahrain,13.0
MAG,46.0,SOFT,6.0,15.0,97.589,0,0.0,2023,Bahrain,13.0
MAG,47.0,SOFT,7.0,15.0,97.629,0,0.0,2023,Bahrain,13.0
MAG,48.0,SOFT,8.0,15.0,97.607,0,0.0,2023,Bahrain,13.0
MAG,49.0,SOFT,9.0,15.0,97.739,0,0.0,2023,Bahrain,13.0
MAG,50.0,SOFT,10.0,15.0,98.315,0,0.0,2023,Bahrain,13.0
MAG,51.0,SOFT,11.0,14.0,98.157,0,0.0,2023,Bahrain,13.0
MAG,52.0,SOFT,12.0,14.0,97.963,0,0.0,2023,Bahrain,13.0
MAG,53.0,SOFT,13.0,14.0,97.982,0,0.0,2023,Bahrain,13.0
MAG,54.0,SOFT,14.0,14.0,99.651,0,0.0,2023,Bahrain,13.0
MAG,55.0,SOFT,15.0,13.0,98.446,0,0.0,2023,Bahrain,13.0
MAG,56.0,SOFT,16.0,13.0,98.779,0,0.0,2023,Bahrain,13.0
DEV,1.0,SOFT,1.0,20.0,109.959,0,0.0,2023,Bahrain,14.0
DEV,2.0,SOFT,2.0,20.0,101.289,0,0.0,2023,Bahrain,14.0
DEV,3.0,SOFT,3.0,19.0,100.914,0,0.0,2023,Bahrain,14.0
DEV,4.0,SOFT,4.0,19.0,100.373,0,0.0,2023,Bahrain,14.0
DEV,5.0,SOFT,5.0,19.0,100.63,0,0.0,2023,Bahrain,14.0
DEV,6.0,SOFT,6.0,19.0,101.125,0,0.0,2023,Bahrain,14.0
DEV,7.0,SOFT,7.0,19.0,101.166,0,0.0,2023,Bahrain,14.0
DEV,8.0,SOFT,8.0,19.0,101.23,0,0.0,2023,Bahrain,14.0
DEV,9.0,SOFT,9.0,18.0,101.573,0,0.0,2023,Bahrain,14.0
DEV,10.0,SOFT,10.0,18.0,101.666,0,0.0,2023,Bahrain,14.0
DEV,11.0,SOFT,11.0,17.0,105.46,1,0.0,2023,Bahrain,14.0
DEV,12.0,HARD,1.0,19.0,121.184,0,0.0,2023,Bahrain,14.0
DEV,13.0,HARD,2.0,18.0,98.924,0,0.0,2023,Bahrain,14.0
DEV,14.0,HARD,3.0,17.0,98.829,0,0.0,2023,Bahrain,14.0
DEV,15.0,HARD,4.0,17.0,98.868,0,0.0,2023,Bahrain,14.0
DEV,16.0,HARD,5.0,15.0,99.127,0,0.0,2023,Bahrain,14.0
DEV,17.0,HARD,6.0,14.0,98.996,0,0.0,2023,Bahrain,14.0
DEV,18.0,HARD,7.0,14.0,99.054,0,0.0,2023,Bahrain,14.0
DEV,19.0,HARD,8.0,14.0,99.078,0,0.0,2023,Bahrain,14.0
DEV,20.0,HARD,9.0,14.0,99.182,0,0.0,2023,Bahrain,14.0
DEV,21.0,HARD,10.0,14.0,99.182,0,0.0,2023,Bahrain,14.0
DEV,22.0,HARD,11.0,14.0,99.296,0,0.0,2023,Bahrain,14.0
DEV,23.0,HARD,12.0,14.0,99.542,0,0.0,2023,Bahrain,14.0
DEV,24.0,HARD,13.0,14.0,99.807,0,0.0,2023,Bahrain,14.0
DEV,25.0,HARD,14.0,15.0,100.96,0,0.0,2023,Bahrain,14.0
DEV,26.0,HARD,15.0,14.0,99.97,0,0.0,2023,Bahrain,14.0
DEV,27.0,HARD,16.0,12.0,102.309,1,0.0,2023,Bahrain,14.0
DEV,28.0,HARD,1.0,16.0,120.083,0,0.0,2023,Bahrain,14.0
DEV,29.0,HARD,2.0,16.0,98.121,0,0.0,2023,Bahrain,14.0
DEV,30.0,HARD,3.0,15.0,97.709,0,0.0,2023,Bahrain,14.0
DEV,31.0,HARD,4.0,15.0,97.909,0,0.0,2023,Bahrain,14.0
DEV,32.0,HARD,5.0,15.0,97.902,0,0.0,2023,Bahrain,14.0
DEV,33.0,HARD,6.0,14.0,97.933,0,0.0,2023,Bahrain,14.0
DEV,34.0,HARD,7.0,14.0,98.266,0,0.0,2023,Bahrain,14.0
DEV,35.0,HARD,8.0,14.0,98.123,0,0.0,2023,Bahrain,14.0
DEV,36.0,HARD,9.0,14.0,98.206,0,0.0,2023,Bahrain,14.0
DEV,37.0,HARD,10.0,14.0,98.423,0,0.0,2023,Bahrain,14.0
DEV,38.0,HARD,11.0,14.0,98.379,0,0.0,2023,Bahrain,14.0
DEV,39.0,HARD,12.0,14.0,98.535,0,0.0,2023,Bahrain,14.0
DEV,40.0,HARD,13.0,13.0,113.544,0,0.0,2023,Bahrain,14.0
DEV,41.0,HARD,14.0,11.0,114.359,0,0.0,2023,Bahrain,14.0
DEV,42.0,HARD,15.0,12.0,99.873,0,0.0,2023,Bahrain,14.0
DEV,43.0,HARD,16.0,13.0,100.177,0,0.0,2023,Bahrain,14.0
DEV,44.0,HARD,17.0,14.0,99.588,0,0.0,2023,Bahrain,14.0
DEV,45.0,HARD,18.0,14.0,98.889,0,0.0,2023,Bahrain,14.0
DEV,46.0,HARD,19.0,14.0,98.871,0,0.0,2023,Bahrain,14.0
DEV,47.0,HARD,20.0,14.0,98.921,0,0.0,2023,Bahrain,14.0
DEV,48.0,HARD,21.0,14.0,100.441,0,0.0,2023,Bahrain,14.0
DEV,49.0,HARD,22.0,14.0,98.985,0,0.0,2023,Bahrain,14.0
DEV,50.0,HARD,23.0,14.0,99.089,0,0.0,2023,Bahrain,14.0
DEV,51.0,HARD,24.0,15.0,100.475,0,0.0,2023,Bahrain,14.0
DEV,52.0,HARD,25.0,15.0,100.33,0,0.0,2023,Bahrain,14.0
DEV,53.0,HARD,26.0,15.0,99.15,0,0.0,2023,Bahrain,14.0
DEV,54.0,HARD,27.0,15.0,98.885,0,0.0,2023,Bahrain,14.0
DEV,55.0,HARD,28.0,14.0,99.239,0,0.0,2023,Bahrain,14.0
DEV,56.0,HARD,29.0,14.0,99.161,0,0.0,2023,Bahrain,14.0
TSU,1.0,SOFT,1.0,15.0,107.791,0,0.0,2023,Bahrain,11.0
TSU,2.0,SOFT,2.0,15.0,100.837,0,0.0,2023,Bahrain,11.0
TSU,3.0,SOFT,3.0,15.0,100.243,0,0.0,2023,Bahrain,11.0
TSU,4.0,SOFT,4.0,14.0,99.95,0,0.0,2023,Bahrain,11.0
TSU,5.0,SOFT,5.0,14.0,101.131,0,0.0,2023,Bahrain,11.0
TSU,6.0,SOFT,6.0,14.0,100.886,0,0.0,2023,Bahrain,11.0
TSU,7.0,SOFT,7.0,14.0,100.952,0,0.0,2023,Bahrain,11.0
TSU,8.0,SOFT,8.0,14.0,100.846,0,0.0,2023,Bahrain,11.0
TSU,9.0,SOFT,9.0,14.0,101.01,0,0.0,2023,Bahrain,11.0
TSU,10.0,SOFT,10.0,14.0,103.749,1,0.0,2023,Bahrain,11.0
TSU,11.0,HARD,1.0,18.0,119.843,0,0.0,2023,Bahrain,11.0
TSU,12.0,HARD,2.0,16.0,99.143,0,0.0,2023,Bahrain,11.0
TSU,13.0,HARD,3.0,13.0,99.471,0,0.0,2023,Bahrain,11.0
TSU,14.0,HARD,4.0,13.0,98.742,0,0.0,2023,Bahrain,11.0
TSU,15.0,HARD,5.0,12.0,98.975,0,0.0,2023,Bahrain,11.0
TSU,16.0,HARD,6.0,11.0,99.061,0,0.0,2023,Bahrain,11.0
TSU,17.0,HARD,7.0,11.0,99.021,0,0.0,2023,Bahrain,11.0
TSU,18.0,HARD,8.0,11.0,99.302,0,0.0,2023,Bahrain,11.0
TSU,19.0,HARD,9.0,11.0,99.17,0,0.0,2023,Bahrain,11.0
TSU,20.0,HARD,10.0,11.0,99.282,0,0.0,2023,Bahrain,11.0
TSU,21.0,HARD,11.0,11.0,99.325,0,0.0,2023,Bahrain,11.0
TSU,22.0,HARD,12.0,11.0,99.439,0,0.0,2023,Bahrain,11.0
TSU,23.0,HARD,13.0,11.0,99.632,0,0.0,2023,Bahrain,11.0
TSU,24.0,HARD,14.0,11.0,100.109,0,0.0,2023,Bahrain,11.0
TSU,25.0,HARD,15.0,11.0,99.746,0,0.0,2023,Bahrain,11.0
TSU,26.0,HARD,16.0,11.0,102.227,1,0.0,2023,Bahrain,11.0
TSU,27.0,HARD,1.0,16.0,120.3,0,0.0,2023,Bahrain,11.0
TSU,28.0,HARD,2.0,15.0,97.824,0,0.0,2023,Bahrain,11.0
TSU,29.0,HARD,3.0,15.0,97.779,0,0.0,2023,Bahrain,11.0
TSU,30.0,HARD,4.0,14.0,98.147,0,0.0,2023,Bahrain,11.0
TSU,31.0,HARD,5.0,13.0,97.813,0,0.0,2023,Bahrain,11.0
TSU,32.0,HARD,6.0,13.0,98.017,0,0.0,2023,Bahrain,11.0
TSU,33.0,HARD,7.0,12.0,98.094,0,0.0,2023,Bahrain,11.0
TSU,34.0,HARD,8.0,12.0,98.13,0,0.0,2023,Bahrain,11.0
TSU,35.0,HARD,9.0,12.0,98.163,0,0.0,2023,Bahrain,11.0
TSU,36.0,HARD,10.0,12.0,98.059,0,0.0,2023,Bahrain,11.0
TSU,37.0,HARD,11.0,12.0,98.075,0,0.0,2023,Bahrain,11.0
TSU,38.0,HARD,12.0,12.0,98.084,0,0.0,2023,Bahrain,11.0
TSU,39.0,HARD,13.0,12.0,98.419,0,0.0,2023,Bahrain,11.0
TSU,40.0,HARD,14.0,11.0,110.35,1,0.0,2023,Bahrain,11.0
TSU,41.0,SOFT,4.0,13.0,130.782,0,0.0,2023,Bahrain,11.0
TSU,42.0,SOFT,5.0,11.0,96.637,0,0.0,2023,Bahrain,11.0
TSU,43.0,SOFT,6.0,11.0,97.028,0,0.0,2023,Bahrain,11.0
TSU,44.0,SOFT,7.0,11.0,97.01,0,0.0,2023,Bahrain,11.0
TSU,45.0,SOFT,8.0,11.0,97.021,0,0.0,2023,Bahrain,11.0
TSU,46.0,SOFT,9.0,11.0,97.258,0,0.0,2023,Bahrain,11.0
TSU,47.0,SOFT,10.0,11.0,97.359,0,0.0,2023,Bahrain,11.0
TSU,48.0,SOFT,11.0,11.0,97.238,0,0.0,2023,Bahrain,11.0
TSU,49.0,SOFT,12.0,11.0,97.528,0,0.0,2023,Bahrain,11.0
TSU,50.0,SOFT,13.0,11.0,97.624,0,0.0,2023,Bahrain,11.0
TSU,51.0,SOFT,14.0,11.0,97.706,0,0.0,2023,Bahrain,11.0
TSU,52.0,SOFT,15.0,11.0,97.59,0,0.0,2023,Bahrain,11.0
TSU,53.0,SOFT,16.0,11.0,97.675,0,0.0,2023,Bahrain,11.0
TSU,54.0,SOFT,17.0,11.0,97.72,0,0.0,2023,Bahrain,11.0
TSU,55.0,SOFT,18.0,11.0,97.945,0,0.0,2023,Bahrain,11.0
TSU,56.0,SOFT,19.0,11.0,98.102,0,0.0,2023,Bahrain,11.0
TSU,57.0,SOFT,20.0,11.0,98.246,0,0.0,2023,Bahrain,11.0
ALB,1.0,SOFT,1.0,12.0,106.453,0,0.0,2023,Bahrain,10.0
ALB,2.0,SOFT,2.0,12.0,100.43,0,0.0,2023,Bahrain,10.0
ALB,3.0,SOFT,3.0,12.0,100.143,0,0.0,2023,Bahrain,10.0
ALB,4.0,SOFT,4.0,11.0,99.761,0,0.0,2023,Bahrain,10.0
ALB,5.0,SOFT,5.0,11.0,100.606,0,0.0,2023,Bahrain,10.0
ALB,6.0,SOFT,6.0,11.0,100.744,0,0.0,2023,Bahrain,10.0
ALB,7.0,SOFT,7.0,11.0,100.646,0,0.0,2023,Bahrain,10.0
ALB,8.0,SOFT,8.0,11.0,100.918,0,0.0,2023,Bahrain,10.0
ALB,9.0,SOFT,9.0,11.0,100.969,0,0.0,2023,Bahrain,10.0
ALB,10.0,SOFT,10.0,11.0,101.119,0,0.0,2023,Bahrain,10.0
ALB,11.0,SOFT,11.0,12.0,103.948,1,0.0,2023,Bahrain,10.0
ALB,12.0,SOFT,1.0,15.0,119.445,0,0.0,2023,Bahrain,10.0
ALB,13.0,SOFT,2.0,11.0,98.649,0,0.0,2023,Bahrain,10.0
ALB,14.0,SOFT,3.0,11.0,98.472,0,0.0,2023,Bahrain,10.0
ALB,15.0,SOFT,4.0,10.0,99.158,0,0.0,2023,Bahrain,10.0
ALB,16.0,SOFT,5.0,10.0,99.253,0,0.0,2023,Bahrain,10.0
ALB,17.0,SOFT,6.0,10.0,99.094,0,0.0,2023,Bahrain,10.0
ALB,18.0,SOFT,7.0,10.0,99.049,0,0.0,2023,Bahrain,10.0
ALB,19.0,SOFT,8.0,10.0,99.272,0,0.0,2023,Bahrain,10.0
ALB,20.0,SOFT,9.0,10.0,99.299,0,0.0,2023,Bahrain,10.0
ALB,21.0,SOFT,10.0,10.0,99.591,0,0.0,2023,Bahrain,10.0
ALB,22.0,SOFT,11.0,10.0,99.588,0,0.0,2023,Bahrain,10.0
ALB,23.0,SOFT,12.0,10.0,99.802,0,0.0,2023,Bahrain,10.0
ALB,24.0,SOFT,13.0,10.0,99.89,0,0.0,2023,Bahrain,10.0
ALB,25.0,SOFT,14.0,10.0,99.832,0,0.0,2023,Bahrain,10.0
ALB,26.0,SOFT,15.0,10.0,102.61,1,0.0,2023,Bahrain,10.0
ALB,27.0,HARD,1.0,14.0,119.87,0,0.0,2023,Bahrain,10.0
ALB,28.0,HARD,2.0,13.0,97.503,0,0.0,2023,Bahrain,10.0
ALB,29.0,HARD,3.0,12.0,98.127,0,0.0,2023,Bahrain,10.0
ALB,30.0,HARD,4.0,12.0,97.931,0,0.0,2023,Bahrain,10.0
ALB,31.0,HARD,5.0,11.0,98.104,0,0.0,2023,Bahrain,10.0
ALB,32.0,HARD,6.0,11.0,97.919,0,0.0,2023,Bahrain,10.0
ALB,33.0,HARD,7.0,10.0,98.104,0,0.0,2023,Bahrain,10.0
ALB,34.0,HARD,8.0,10.0,97.961,0,0.0,2023,Bahrain,10.0
ALB,35.0,HARD,9.0,10.0,97.984,0,0.0,2023,Bahrain,10.0
ALB,36.0,HARD,10.0,10.0,98.176,0,0.0,2023,Bahrain,10.0
ALB,37.0,HARD,11.0,10.0,98.038,0,0.0,2023,Bahrain,10.0
ALB,38.0,HARD,12.0,10.0,98.33,0,0.0,2023,Bahrain,10.0
ALB,39.0,HARD,13.0,10.0,98.346,0,0.0,2023,Bahrain,10.0
ALB,40.0,HARD,14.0,9.0,110.177,1,0.0,2023,Bahrain,10.0
ALB,41.0,SOFT,1.0,9.0,128.659,0,0.0,2023,Bahrain,10.0
ALB,42.0,SOFT,2.0,10.0,97.211,0,0.0,2023,Bahrain,10.0
ALB,43.0,SOFT,3.0,10.0,97.144,0,0.0,2023,Bahrain,10.0
ALB,44.0,SOFT,4.0,10.0,97.327,0,0.0,2023,Bahrain,10.0
ALB,45.0,SOFT,5.0,10.0,97.503,0,0.0,2023,Bahrain,10.0
ALB,46.0,SOFT,6.0,10.0,97.577,0,0.0,2023,Bahrain,10.0
ALB,47.0,SOFT,7.0,10.0,97.545,0,0.0,2023,Bahrain,10.0
ALB,48.0,SOFT,8.0,10.0,97.684,0,0.0,2023,Bahrain,10.0
ALB,49.0,SOFT,9.0,10.0,97.609,0,0.0,2023,Bahrain,10.0
ALB,50.0,SOFT,10.0,10.0,97.695,0,0.0,2023,Bahrain,10.0
ALB,51.0,SOFT,11.0,10.0,97.727,0,0.0,2023,Bahrain,10.0
ALB,52.0,SOFT,12.0,10.0,97.861,0,0.0,2023,Bahrain,10.0
ALB,53.0,SOFT,13.0,10.0,97.778,0,0.0,2023,Bahrain,10.0
ALB,54.0,SOFT,14.0,10.0,97.78,0,0.0,2023,Bahrain,10.0
ALB,55.0,SOFT,15.0,10.0,97.803,0,0.0,2023,Bahrain,10.0
ALB,56.0,SOFT,16.0,10.0,98.159,0,0.0,2023,Bahrain,10.0
ALB,57.0,SOFT,17.0,10.0,98.137,0,0.0,2023,Bahrain,10.0
ZHO,1.0,SOFT,1.0,17.0,108.467,0,0.0,2023,Bahrain,16.0
ZHO,2.0,SOFT,2.0,17.0,101.091,0,0.0,2023,Bahrain,16.0
ZHO,3.0,SOFT,3.0,17.0,100.596,0,0.0,2023,Bahrain,16.0
ZHO,4.0,SOFT,4.0,17.0,100.853,0,0.0,2023,Bahrain,16.0
ZHO,5.0,SOFT,5.0,17.0,100.814,0,0.0,2023,Bahrain,16.0
ZHO,6.0,SOFT,6.0,17.0,101.156,0,0.0,2023,Bahrain,16.0
ZHO,7.0,SOFT,7.0,17.0,101.197,0,0.0,2023,Bahrain,16.0
ZHO,8.0,SOFT,8.0,17.0,101.184,0,0.0,2023,Bahrain,16.0
ZHO,9.0,SOFT,9.0,17.0,101.526,0,0.0,2023,Bahrain,16.0
ZHO,10.0,SOFT,10.0,17.0,101.743,0,0.0,2023,Bahrain,16.0
ZHO,11.0,SOFT,11.0,14.0,102.108,0,0.0,2023,Bahrain,16.0
ZHO,12.0,SOFT,12.0,12.0,103.87,1,0.0,2023,Bahrain,16.0
ZHO,13.0,HARD,1.0,20.0,122.101,0,0.0,2023,Bahrain,16.0
ZHO,14.0,HARD,2.0,19.0,99.33,0,0.0,2023,Bahrain,16.0
ZHO,15.0,HARD,3.0,19.0,99.229,0,0.0,2023,Bahrain,16.0
ZHO,16.0,HARD,4.0,17.0,98.998,0,0.0,2023,Bahrain,16.0
ZHO,17.0,HARD,5.0,17.0,99.143,0,0.0,2023,Bahrain,16.0
ZHO,18.0,HARD,6.0,15.0,98.873,0,0.0,2023,Bahrain,16.0
ZHO,19.0,HARD,7.0,15.0,98.794,0,0.0,2023,Bahrain,16.0
ZHO,20.0,HARD,8.0,15.0,98.896,0,0.0,2023,Bahrain,16.0
ZHO,21.0,HARD,9.0,15.0,98.888,0,0.0,2023,Bahrain,16.0
ZHO,22.0,HARD,10.0,15.0,99.115,0,0.0,2023,Bahrain,16.0
ZHO,23.0,HARD,11.0,15.0,99.462,0,0.0,2023,Bahrain,16.0
ZHO,24.0,HARD,12.0,15.0,99.503,0,0.0,2023,Bahrain,16.0
ZHO,25.0,HARD,13.0,14.0,99.066,0,0.0,2023,Bahrain,16.0
ZHO,26.0,HARD,14.0,13.0,99.427,0,0.0,2023,Bahrain,16.0
ZHO,27.0,HARD,15.0,11.0,99.235,0,0.0,2023,Bahrain,16.0
ZHO,28.0,HARD,16.0,11.0,99.412,0,0.0,2023,Bahrain,16.0
ZHO,29.0,HARD,17.0,11.0,99.361,0,0.0,2023,Bahrain,16.0
ZHO,30.0,HARD,18.0,9.0,99.382,0,0.0,2023,Bahrain,16.0
ZHO,31.0,HARD,19.0,9.0,99.67,0,0.0,2023,Bahrain,16.0
ZHO,32.0,HARD,20.0,10.0,102.096,1,0.0,2023,Bahrain,16.0
ZHO,33.0,SOFT,4.0,15.0,119.659,0,0.0,2023,Bahrain,16.0
ZHO,34.0,SOFT,5.0,15.0,97.037,0,0.0,2023,Bahrain,16.0
ZHO,35.0,SOFT,6.0,15.0,97.55,0,0.0,2023,Bahrain,16.0
ZHO,36.0,SOFT,7.0,15.0,97.957,0,0.0,2023,Bahrain,16.0
ZHO,37.0,SOFT,8.0,15.0,98.003,0,0.0,2023,Bahrain,16.0
